Time [s], Analyzer Name, Decoded Protocol Result
2.909715675000000,I2C,'162' (0xA2) + ACK
2.909757450000000,I2C,'202' (0xCA) + NAK
2.909831000000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.909872150000000,I2C,'248' (0xF8) + ACK
2.909941475000000,I2C,Setup Read to ['239' (0xEF)] + ACK
2.909979875000000,I2C,'128' (0x80) + NAK
2.910292750000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.910333900000000,I2C,'244' (0xF4) + ACK
2.910375925000000,I2C,'244' (0xF4) + ACK
2.949736925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.949778075000000,I2C,'246' (0xF6) + ACK
2.949847425000000,I2C,Setup Read to ['239' (0xEF)] + ACK
2.949885850000000,I2C,'162' (0xA2) + ACK
2.949927650000000,I2C,'204' (0xCC) + NAK
2.950001250000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.950042400000000,I2C,'248' (0xF8) + ACK
2.950111775000000,I2C,Setup Read to ['239' (0xEF)] + ACK
2.950150200000000,I2C,' ' (0x20) + NAK
2.950463100000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.950504250000000,I2C,'244' (0xF4) + ACK
2.950546225000000,I2C,'244' (0xF4) + ACK
2.989909525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.989950650000000,I2C,'246' (0xF6) + ACK
2.990019950000000,I2C,Setup Read to ['239' (0xEF)] + ACK
2.990058375000000,I2C,'162' (0xA2) + ACK
2.990100175000000,I2C,'201' (0xC9) + NAK
2.990173725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.990214850000000,I2C,'248' (0xF8) + ACK
2.990284175000000,I2C,Setup Read to ['239' (0xEF)] + ACK
2.990322600000000,I2C,'224' (0xE0) + NAK
2.990635425000000,I2C,Setup Write to ['238' (0xEE)] + ACK
2.990676600000000,I2C,'244' (0xF4) + ACK
2.990718625000000,I2C,'244' (0xF4) + ACK
3.030084650000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.030125800000000,I2C,'246' (0xF6) + ACK
3.030195150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.030233550000000,I2C,'162' (0xA2) + ACK
3.030275350000000,I2C,'203' (0xCB) + NAK
3.030348925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.030390050000000,I2C,'248' (0xF8) + ACK
3.030459375000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.030497800000000,I2C,@ (0x40) + NAK
3.030810625000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.030851800000000,I2C,'244' (0xF4) + ACK
3.030893825000000,I2C,'244' (0xF4) + ACK
3.070260150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.070301300000000,I2C,'246' (0xF6) + ACK
3.070370600000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.070409000000000,I2C,'162' (0xA2) + ACK
3.070450825000000,I2C,'203' (0xCB) + NAK
3.070524400000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.070565575000000,I2C,'248' (0xF8) + ACK
3.070634925000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.070673350000000,I2C,' ' (0x20) + NAK
3.070986325000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.071027525000000,I2C,'244' (0xF4) + ACK
3.071069525000000,I2C,'244' (0xF4) + ACK
3.110436875000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.110478000000000,I2C,'246' (0xF6) + ACK
3.110547300000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.110585700000000,I2C,'162' (0xA2) + ACK
3.110627500000000,I2C,'203' (0xCB) + NAK
3.110701075000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.110742225000000,I2C,'248' (0xF8) + ACK
3.110811600000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.110850025000000,I2C,` (0x60) + NAK
3.111162925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.111204075000000,I2C,'244' (0xF4) + ACK
3.111246100000000,I2C,'244' (0xF4) + ACK
3.150614800000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.150655950000000,I2C,'246' (0xF6) + ACK
3.150725300000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.150763725000000,I2C,'162' (0xA2) + ACK
3.150805525000000,I2C,'202' (0xCA) + NAK
3.150879125000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.150920275000000,I2C,'248' (0xF8) + ACK
3.150989625000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.151028050000000,I2C,'0' (0x00) + NAK
3.151340900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.151382075000000,I2C,'244' (0xF4) + ACK
3.151424050000000,I2C,'244' (0xF4) + ACK
3.190823225000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.190864400000000,I2C,'246' (0xF6) + ACK
3.190933725000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.190972150000000,I2C,'162' (0xA2) + ACK
3.191013950000000,I2C,'200' (0xC8) + NAK
3.191087550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.191128675000000,I2C,'248' (0xF8) + ACK
3.191198025000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.191236450000000,I2C,'192' (0xC0) + NAK
3.191549425000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.191590650000000,I2C,'244' (0xF4) + ACK
3.191632700000000,I2C,'244' (0xF4) + ACK
3.231003800000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.231044950000000,I2C,'246' (0xF6) + ACK
3.231114275000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.231152700000000,I2C,'162' (0xA2) + ACK
3.231194525000000,I2C,'201' (0xC9) + NAK
3.231268125000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.231309250000000,I2C,'248' (0xF8) + ACK
3.231378575000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.231417000000000,I2C,'0' (0x00) + NAK
3.231729850000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.231771000000000,I2C,'244' (0xF4) + ACK
3.231813025000000,I2C,'244' (0xF4) + ACK
3.271180275000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.271221500000000,I2C,'246' (0xF6) + ACK
3.271290825000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.271329250000000,I2C,'162' (0xA2) + ACK
3.271371050000000,I2C,'200' (0xC8) + NAK
3.271444650000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.271485800000000,I2C,'248' (0xF8) + ACK
3.271555125000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.271593550000000,I2C,'128' (0x80) + NAK
3.271910375000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.271951550000000,I2C,'244' (0xF4) + ACK
3.271993550000000,I2C,'244' (0xF4) + ACK
3.311362200000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.311403375000000,I2C,'246' (0xF6) + ACK
3.311472750000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.311511200000000,I2C,'162' (0xA2) + ACK
3.311553000000000,I2C,'199' (0xC7) + NAK
3.311626600000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.311667775000000,I2C,'248' (0xF8) + ACK
3.311737150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.311775600000000,I2C,'192' (0xC0) + NAK
3.312088600000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.312129750000000,I2C,'244' (0xF4) + ACK
3.312171775000000,I2C,'244' (0xF4) + ACK
3.351549150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.351590350000000,I2C,'246' (0xF6) + ACK
3.351659725000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.351698150000000,I2C,'162' (0xA2) + ACK
3.351739975000000,I2C,'199' (0xC7) + NAK
3.351813600000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.351854775000000,I2C,'248' (0xF8) + ACK
3.351924150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.351962600000000,I2C,'160' (0xA0) + NAK
3.352275625000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.352316800000000,I2C,'244' (0xF4) + ACK
3.352358800000000,I2C,'244' (0xF4) + ACK
3.391747500000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.391788750000000,I2C,'246' (0xF6) + ACK
3.391858100000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.391896550000000,I2C,'162' (0xA2) + ACK
3.391938350000000,I2C,'200' (0xC8) + NAK
3.392011975000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.392053125000000,I2C,'248' (0xF8) + ACK
3.392122500000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.392160950000000,I2C,'0' (0x00) + NAK
3.392473950000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.392515125000000,I2C,'244' (0xF4) + ACK
3.392557125000000,I2C,'244' (0xF4) + ACK
3.431943325000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.431984525000000,I2C,'246' (0xF6) + ACK
3.432053875000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.432092325000000,I2C,'162' (0xA2) + ACK
3.432134125000000,I2C,'200' (0xC8) + NAK
3.432207725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.432248900000000,I2C,'248' (0xF8) + ACK
3.432318275000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.432356700000000,I2C,'160' (0xA0) + NAK
3.432669800000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.432711000000000,I2C,'244' (0xF4) + ACK
3.432753050000000,I2C,'244' (0xF4) + ACK
3.472137650000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.472178825000000,I2C,'246' (0xF6) + ACK
3.472248175000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.472286600000000,I2C,'162' (0xA2) + ACK
3.472328425000000,I2C,'199' (0xC7) + NAK
3.472402025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.472443200000000,I2C,'248' (0xF8) + ACK
3.472512575000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.472551025000000,I2C,'224' (0xE0) + NAK
3.472864000000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.472905200000000,I2C,'244' (0xF4) + ACK
3.472947250000000,I2C,'244' (0xF4) + ACK
3.512336450000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.512377650000000,I2C,'246' (0xF6) + ACK
3.512447000000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.512485425000000,I2C,'162' (0xA2) + ACK
3.512527250000000,I2C,'201' (0xC9) + NAK
3.512600875000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.512642075000000,I2C,'248' (0xF8) + ACK
3.512711475000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.512749950000000,I2C,'0' (0x00) + NAK
3.513063100000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.513104300000000,I2C,'244' (0xF4) + ACK
3.513146350000000,I2C,'244' (0xF4) + ACK
3.552532300000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.552573475000000,I2C,'246' (0xF6) + ACK
3.552642850000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.552681275000000,I2C,'162' (0xA2) + ACK
3.552723100000000,I2C,'199' (0xC7) + NAK
3.552796725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.552837875000000,I2C,'248' (0xF8) + ACK
3.552907225000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.552945675000000,I2C,' ' (0x20) + NAK
3.553258675000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.553299875000000,I2C,'244' (0xF4) + ACK
3.553341925000000,I2C,'244' (0xF4) + ACK
3.592726575000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.592767725000000,I2C,'246' (0xF6) + ACK
3.592837075000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.592875525000000,I2C,'162' (0xA2) + ACK
3.592917325000000,I2C,'199' (0xC7) + NAK
3.592990925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.593032100000000,I2C,'248' (0xF8) + ACK
3.593101450000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.593139875000000,I2C,' ' (0x20) + NAK
3.593456775000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.593498025000000,I2C,'244' (0xF4) + ACK
3.593540050000000,I2C,'244' (0xF4) + ACK
3.632920175000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.632961375000000,I2C,'246' (0xF6) + ACK
3.633030725000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.633069150000000,I2C,'162' (0xA2) + ACK
3.633110950000000,I2C,'199' (0xC7) + NAK
3.633184525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.633225700000000,I2C,'248' (0xF8) + ACK
3.633295100000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.633333550000000,I2C,` (0x60) + NAK
3.633646600000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.633687825000000,I2C,'244' (0xF4) + ACK
3.633729850000000,I2C,'244' (0xF4) + ACK
3.673112900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.673154075000000,I2C,'246' (0xF6) + ACK
3.673223450000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.673261875000000,I2C,'162' (0xA2) + ACK
3.673303700000000,I2C,'200' (0xC8) + NAK
3.673377300000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.673418475000000,I2C,'248' (0xF8) + ACK
3.673487825000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.673526275000000,I2C,` (0x60) + NAK
3.673843250000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.673884425000000,I2C,'244' (0xF4) + ACK
3.673926400000000,I2C,'244' (0xF4) + ACK
3.713306125000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.713347300000000,I2C,'246' (0xF6) + ACK
3.713416700000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.713455150000000,I2C,'162' (0xA2) + ACK
3.713497000000000,I2C,'201' (0xC9) + NAK
3.713570625000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.713611825000000,I2C,'248' (0xF8) + ACK
3.713681200000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.713719650000000,I2C,'0' (0x00) + NAK
3.714036675000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.714077875000000,I2C,'244' (0xF4) + ACK
3.714119875000000,I2C,'244' (0xF4) + ACK
3.753505750000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.753547000000000,I2C,'246' (0xF6) + ACK
3.753616375000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.753654825000000,I2C,'162' (0xA2) + ACK
3.753696625000000,I2C,'198' (0xC6) + NAK
3.753770225000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.753811375000000,I2C,'248' (0xF8) + ACK
3.753880700000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.753919150000000,I2C,'160' (0xA0) + NAK
3.754236075000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.754277300000000,I2C,'244' (0xF4) + ACK
3.754319350000000,I2C,'244' (0xF4) + ACK
3.793708150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.793749350000000,I2C,'246' (0xF6) + ACK
3.793818725000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.793857175000000,I2C,'162' (0xA2) + ACK
3.793899000000000,I2C,'199' (0xC7) + NAK
3.793972625000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.794013825000000,I2C,'248' (0xF8) + ACK
3.794083225000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.794121675000000,I2C,` (0x60) + NAK
3.794438650000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.794479875000000,I2C,'244' (0xF4) + ACK
3.794521925000000,I2C,'244' (0xF4) + ACK
3.833908100000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.833949350000000,I2C,'246' (0xF6) + ACK
3.834018775000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.834057225000000,I2C,'162' (0xA2) + ACK
3.834099050000000,I2C,'198' (0xC6) + NAK
3.834172725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.834213875000000,I2C,'248' (0xF8) + ACK
3.834283275000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.834321725000000,I2C,@ (0x40) + NAK
3.834638825000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.834680000000000,I2C,'244' (0xF4) + ACK
3.834722025000000,I2C,'244' (0xF4) + ACK
3.874111200000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.874152375000000,I2C,'246' (0xF6) + ACK
3.874221725000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.874260150000000,I2C,'162' (0xA2) + ACK
3.874301950000000,I2C,'199' (0xC7) + NAK
3.874375550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.874416700000000,I2C,'248' (0xF8) + ACK
3.874486075000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.874524500000000,I2C,@ (0x40) + NAK
3.874841450000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.874882625000000,I2C,'244' (0xF4) + ACK
3.874924675000000,I2C,'244' (0xF4) + ACK
3.914319575000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.914360775000000,I2C,'246' (0xF6) + ACK
3.914430150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.914468600000000,I2C,'162' (0xA2) + ACK
3.914510425000000,I2C,'198' (0xC6) + NAK
3.914584050000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.914625200000000,I2C,'248' (0xF8) + ACK
3.914694575000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.914733000000000,I2C,'224' (0xE0) + NAK
3.915049875000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.915091100000000,I2C,'244' (0xF4) + ACK
3.915133150000000,I2C,'244' (0xF4) + ACK
3.954517250000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.954558475000000,I2C,'246' (0xF6) + ACK
3.954627850000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.954666300000000,I2C,'162' (0xA2) + ACK
3.954708125000000,I2C,'198' (0xC6) + NAK
3.954781775000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.954822950000000,I2C,'248' (0xF8) + ACK
3.954892325000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.954930750000000,I2C,@ (0x40) + NAK
3.955247725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.955288900000000,I2C,'244' (0xF4) + ACK
3.955330925000000,I2C,'244' (0xF4) + ACK
3.994717450000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.994758650000000,I2C,'246' (0xF6) + ACK
3.994828050000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.994866500000000,I2C,'162' (0xA2) + ACK
3.994908300000000,I2C,'198' (0xC6) + NAK
3.994981950000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.995023125000000,I2C,'248' (0xF8) + ACK
3.995092525000000,I2C,Setup Read to ['239' (0xEF)] + ACK
3.995130975000000,I2C,'160' (0xA0) + NAK
3.995448075000000,I2C,Setup Write to ['238' (0xEE)] + ACK
3.995489325000000,I2C,'244' (0xF4) + ACK
3.995531375000000,I2C,'244' (0xF4) + ACK
4.034898925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.034940100000000,I2C,'246' (0xF6) + ACK
4.035009425000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.035047850000000,I2C,'162' (0xA2) + ACK
4.035089625000000,I2C,'199' (0xC7) + NAK
4.035163200000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.035204325000000,I2C,'248' (0xF8) + ACK
4.035273675000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.035312100000000,I2C,' ' (0x20) + NAK
4.035628900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.035670100000000,I2C,'244' (0xF4) + ACK
4.035712100000000,I2C,'244' (0xF4) + ACK
4.075072900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.075114075000000,I2C,'246' (0xF6) + ACK
4.075183425000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.075221825000000,I2C,'162' (0xA2) + ACK
4.075263625000000,I2C,'198' (0xC6) + NAK
4.075337225000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.075378400000000,I2C,'248' (0xF8) + ACK
4.075447725000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.075486150000000,I2C,@ (0x40) + NAK
4.075802975000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.075844150000000,I2C,'244' (0xF4) + ACK
4.075886150000000,I2C,'244' (0xF4) + ACK
4.115253875000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.115295075000000,I2C,'246' (0xF6) + ACK
4.115364425000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.115402850000000,I2C,'162' (0xA2) + ACK
4.115444650000000,I2C,'197' (0xC5) + NAK
4.115518250000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.115559400000000,I2C,'248' (0xF8) + ACK
4.115628750000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.115667150000000,I2C,'128' (0x80) + NAK
4.115984050000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.116025275000000,I2C,'244' (0xF4) + ACK
4.116067300000000,I2C,'244' (0xF4) + ACK
4.155450700000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.155491925000000,I2C,'246' (0xF6) + ACK
4.155561325000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.155599800000000,I2C,'162' (0xA2) + ACK
4.155641650000000,I2C,'195' (0xC3) + NAK
4.155715300000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.155756500000000,I2C,'248' (0xF8) + ACK
4.155825925000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.155864375000000,I2C,'0' (0x00) + NAK
4.156181500000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.156222675000000,I2C,'244' (0xF4) + ACK
4.156264725000000,I2C,'244' (0xF4) + ACK
4.195664400000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.195705575000000,I2C,'246' (0xF6) + ACK
4.195774950000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.195813375000000,I2C,'162' (0xA2) + ACK
4.195855225000000,I2C,'196' (0xC4) + NAK
4.195928850000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.195970025000000,I2C,'248' (0xF8) + ACK
4.196039425000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.196077875000000,I2C,'192' (0xC0) + NAK
4.196391025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.196432175000000,I2C,'244' (0xF4) + ACK
4.196474175000000,I2C,'244' (0xF4) + ACK
4.235868925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.235910125000000,I2C,'246' (0xF6) + ACK
4.235979525000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.236018000000000,I2C,'162' (0xA2) + ACK
4.236059850000000,I2C,'197' (0xC5) + NAK
4.236133525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.236174725000000,I2C,'248' (0xF8) + ACK
4.236244125000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.236282600000000,I2C,@ (0x40) + NAK
4.236595750000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.236636950000000,I2C,'244' (0xF4) + ACK
4.236678975000000,I2C,'244' (0xF4) + ACK
4.276076925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.276118150000000,I2C,'246' (0xF6) + ACK
4.276187550000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.276226025000000,I2C,'162' (0xA2) + ACK
4.276267875000000,I2C,'196' (0xC4) + NAK
4.276341525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.276382725000000,I2C,'248' (0xF8) + ACK
4.276452125000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.276490575000000,I2C,'160' (0xA0) + NAK
4.276807600000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.276848775000000,I2C,'244' (0xF4) + ACK
4.276890825000000,I2C,'244' (0xF4) + ACK
4.316282700000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.316323875000000,I2C,'246' (0xF6) + ACK
4.316393225000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.316431650000000,I2C,'162' (0xA2) + ACK
4.316473450000000,I2C,'196' (0xC4) + NAK
4.316547100000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.316588250000000,I2C,'248' (0xF8) + ACK
4.316657625000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.316696100000000,I2C,'160' (0xA0) + NAK
4.317013150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.317054375000000,I2C,'244' (0xF4) + ACK
4.317096425000000,I2C,'244' (0xF4) + ACK
4.356483850000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.356525100000000,I2C,'246' (0xF6) + ACK
4.356594450000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.356632875000000,I2C,'162' (0xA2) + ACK
4.356674700000000,I2C,'196' (0xC4) + NAK
4.356748325000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.356789475000000,I2C,'248' (0xF8) + ACK
4.356858875000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.356897300000000,I2C,@ (0x40) + NAK
4.357214200000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.357255375000000,I2C,'244' (0xF4) + ACK
4.357297425000000,I2C,'244' (0xF4) + ACK
4.396694300000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.396735525000000,I2C,'246' (0xF6) + ACK
4.396804950000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.396843425000000,I2C,'162' (0xA2) + ACK
4.396885250000000,I2C,'196' (0xC4) + NAK
4.396958925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.397000075000000,I2C,'248' (0xF8) + ACK
4.397069500000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.397108000000000,I2C,'192' (0xC0) + NAK
4.397425150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.397466350000000,I2C,'244' (0xF4) + ACK
4.397508400000000,I2C,'244' (0xF4) + ACK
4.436907100000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.436948275000000,I2C,'246' (0xF6) + ACK
4.437017675000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.437056125000000,I2C,'162' (0xA2) + ACK
4.437097950000000,I2C,'197' (0xC5) + NAK
4.437171575000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.437212750000000,I2C,'248' (0xF8) + ACK
4.437282175000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.437320625000000,I2C,' ' (0x20) + NAK
4.437633725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.437674975000000,I2C,'244' (0xF4) + ACK
4.437717025000000,I2C,'244' (0xF4) + ACK
4.477109400000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.477150575000000,I2C,'246' (0xF6) + ACK
4.477219950000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.477258425000000,I2C,'162' (0xA2) + ACK
4.477300250000000,I2C,'197' (0xC5) + NAK
4.477373900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.477415075000000,I2C,'248' (0xF8) + ACK
4.477484450000000,I2C,Setup Read to ['239' (0xEF)] + ACK
4.477522900000000,I2C,'0' (0x00) + NAK
4.477835975000000,I2C,Setup Write to ['238' (0xEE)] + ACK
4.477877225000000,I2C,'244' (0xF4) + ACK
4.477919250000000,I2C,'244' (0xF4) + ACK
